"arc_length","T"
5.775,52.542353252622930881
5.8,52.541905109714242883
5.825,52.541455090542967810
5.85,52.541003178635158122
5.875,52.540549383249874893
5.9,52.540093705080742836
5.925,52.539636144839690246
5.95,52.539176712019923343
5.975,52.538715389807634892
6,52.538252187660724246
6.025,52.537787106292270778
6.05,52.537320146433543755
6.075,52.536851317776473991
6.1,52.536380603168382208
6.125,52.535908012266055778
6.15,52.535433545802263211
6.175,52.534957204528083707
6.2,52.534478998334066091
6.225,52.533998909729653803
6.25,52.533516948570557759
6.275,52.533033115609612196
6.3,52.532547411617940725
6.325,52.532059846684710180
6.35,52.531570402982630696
6.375,52.531079090566237255
6.4,52.530585910208742462
6.425,52.530090862701726451
6.45,52.529593958332945647
6.475,52.529095178939414268
6.5,52.528594534774519786
6.525,52.528092026632236866
6.55,52.527587655324957439
6.575,52.527081431339027517
6.6,52.526573336176902274
6.625,52.526063380290821669
6.65,52.525551564495842172
6.675,52.525037889625487253
6.7,52.524522366364699621
6.725,52.524004975882540691
6.75,52.523485728830017649
6.775,52.522964626043737724
6.8,52.522441668378753832
6.825,52.521916866718591166
6.85,52.521390201900047146
6.875,52.520861684772945921
6.9,52.520331316195793647
6.925,52.519799097045556380
6.95,52.519265038404327584
6.975,52.518729120777855712
7,52.518191355214824512
7.025,52.517651742595980124
7.05,52.517110283820656491
7.075,52.516566990169444296
7.1,52.516021841818385951
7.125,52.515474850014889796
7.15,52.514926015662467762
7.175,52.514375339683212474
7.2,52.513822833556190517
7.225,52.513268477128974610
7.25,52.512712281847825579
7.275,52.512154248639326681
7.3,52.511594378448755549
7.325,52.511032682953754147
7.35,52.510469141674654736
7.375,52.509903766256535107
7.4,52.509336557649568533
7.425,52.508767516822636878
7.45,52.508196655651921958
7.475,52.507623953331936661
7.5,52.507049421706547321
7.525,52.506473061749950659
7.55,52.505894874455165677
7.575,52.505314871896786144
7.6,52.504733032944962190
7.625,52.504149369642313161
7.65,52.503563882987563716
7.675,52.502976573998260790
7.7,52.502387454947523793
7.725,52.501796504382490127
7.75,52.501203734544588997
7.775,52.500609146457520637
7.8,52.500012741163892827
7.825,52.499414531135336404
7.85,52.498814494597397129
7.875,52.498212643990420645
7.9,52.497608980363487774
7.925,52.497003504784764516
7.95,52.496396229924393140
7.975,52.495787133687890957
8,52.495176228714370836
8.025,52.494563527772363898
8.05,52.493948996875879232
8.075,52.493332683973754627
8.1,52.492714543142263039
8.125,52.492094622671423565
8.15,52.491472900076310282
8.175,52.490849352698631947
8.2,52.490224029201989708
8.225,52.489596883002000993
8.25,52.488967963102538761
8.275,52.488337246702258199
8.3,52.487704710827131294
8.325,52.487070404853810146
8.35,52.486434281539970925
8.375,52.485796390601791472
8.4,52.485156708923128122
8.425,52.484515213215843232
8.45,52.483871953568048241
8.475,52.483226882082298914
8.5,52.482580049185365567
8.525,52.481931431448003877
8.55,52.481281005269664774
8.575,52.480628821448277677
8.6,52.479974831434034854
8.625,52.479319086362757218
8.65,52.478661562493769566
8.675,52.478002235915866436
8.7,52.477341158135118349
8.725,52.476678279952302830
8.75,52.476013653210458187
8.775,52.475347253859318641
8.8,52.474679057678748961
8.825,52.474009116881312309
8.85,52.473337381621313114
8.875,52.472663904447294669
8.9,52.471988661001212506
8.925,52.471311626755898772
8.95,52.470632854628526331
8.975,52.469952294130010273
9,52.469269998512658049
9.025,52.468585943112501013
9.05,52.467900103097214526
9.075,52.467212532086783483
9.1,52.466523178951931072
9.125,52.465832097646817545
9.15,52.465139263203475650
9.175,52.464444650486370847
9.2,52.463748313816509494
9.225,52.463050201427535058
9.25,52.462350367973705545
9.275,52.461648788184966463
9.3,52.460945436624534466
9.325,52.460240368312575754
9.35,52.459533530849000726
9.375,52.458824979586225368
9.4,52.458114688954175620
9.425,52.457402633216844379
9.45,52.456688868091603695
9.475,52.455973340547998873
9.5,52.455256106634671198
9.525,52.454537140483530777
9.55,52.453816416061556538
9.575,52.453093989781301332
9.6,52.452369807985469663
9.625,52.451643927416895963
9.65,52.450916321911712714
9.675,52.450186965141838868
9.7,52.449455914213103824
9.725,52.448723114844931104
9.75,52.447988624472301922
9.775,52.447252416637709871
9.8,52.446514464720351612
9.825,52.445774826517251199
9.85,52.445033447128153625
9.875,52.444290384678161843
9.9,52.443545612418361657
9.925,52.442799103437458541
9.95,52.442050916221582213
9.975,52.441300995254515271
10,52.440549399349457360
10.025,52.439796101468331813
10.05,52.439041074411662180
10.075,52.438284377352573529
10.1,52.437525954162751418
10.125,52.436765864341232657
10.15,52.436004080563193952
10.175,52.435240575343421199
10.2,52.434475408539789498
10.225,52.433708523415837988
10.25,52.432939980154266379
10.275,52.432169751145934811
10.3,52.431397808622278944
10.325,52.430624213123749655
10.35,52.429848907309796857
10.375,52.429071952044530747
10.4,52.428293319436974684
10.425,52.427512981437764950
10.45,52.426730999267661559
10.475,52.425947314986103720
10.5,52.425161990136373902
10.525,52.424374996548159800
10.55,52.423586305893834947
10.575,52.422795980072216082
10.6,52.422003960546959433
10.625,52.421210309538189165
10.65,52.420414998598928946
10.675,52.419617999125932783
10.7,52.418819373693686714
10.725,52.418019063174448036
10.75,52.417217130462745445
10.775,52.416413546837659965
10.8,52.415608283423068769
10.825,52.414801403466711349
10.85,52.413992847253901175
10.875,52.413182678351191157
10.9,52.412370867766448157
10.925,52.411557386353464949
10.95,52.410742298030740471
10.975,52.409925542501326845
11,52.409107184001207713
11.025,52.408287193269927684
11.05,52.407465540894079936
11.075,52.406642291460464378
11.1,52.405817384094483202
11.125,52.404990883699099413
11.15,52.404162760748441485
11.175,52.403332985564787805
11.2,52.402501623400759456
11.225,52.401668612808862235
11.25,52.400834019356523186
11.275,52.399997813255360768
11.3,52.399159964566486281
11.325,52.398320539205663238
11.35,52.397479475157474837
11.375,52.396636838651168944
11.4,52.395792599638973286
11.425,52.394946727923944252
11.45,52.394099290082301934
11.475,52.393250223535815735
11.5,52.392399595172868487
11.525,52.391547374689515948
11.55,52.390693531633857560
11.575,52.389838133239926776
11.6,52.388981116371944324
11.625,52.388122548574600046
11.65,52.387262399291060433
11.675,52.386400637817779113
11.7,52.385537332043824676
11.725,52.384672418281141404
11.75,52.383805964728054505
11.775,52.382937940578131020
11.8,52.382068314879553839
11.825,52.381197156173676888
11.85,52.380324400225667603
11.875,52.379450115884637285
11.9,52.378574272097971232
11.925,52.377696837669127206
11.95,52.376817881788781506
11.975,52.375937339680973537
12,52.375055280842708783
12.025,52.374171673978707986
12.05,52.373286487651256493
12.075,52.372399791697503701
12.1,52.371511520806151907
12.125,52.370621745119080970
12.15,52.369730433102098743
12.175,52.368837553079956137
12.2,52.367943175533298472
12.225,52.367047234621416862
12.25,52.366149801128159424
12.275,52.365250843284051996
12.3,52.364350329180084032
12.325,52.363448329937405390
12.35,52.362544779191999567
12.375,52.361639748366570757
12.4,52.360733205460292083
12.425,52.359825118334285321
12.45,52.358915558747071373
12.475,52.358004459817600207
12.5,52.357091893604327026
