"arc_length","N"
8.65,0.108881848235149
8.675,0.108862162376771
8.7,0.108842412288571
8.725,0.108822596378898
8.75,0.108802716075322
8.775,0.108782770535963
8.8,0.108762758911682
8.825,0.108742682641831
8.85,0.108722540107872
8.875,0.108702332760254
8.9,0.108682059742403
8.925,0.108661720190805
8.95,0.108641315567646
8.975,0.108620844227162
9,0.108600307642758
9.025,0.108579704943191
9.05,0.108559035250227
9.075,0.108538300049090
9.1,0.108517497666637
9.125,0.108496629599362
9.15,0.108475694961205
9.175,0.108454692859060
9.2,0.108433624801298
9.225,0.108412489087163
9.25,0.108391287236361
9.275,0.108370018347877
9.3,0.108348681513591
9.325,0.108327278265146
9.35,0.108305806873944
9.375,0.108284268883027
9.4,0.108262663376279
9.425,0.108240989430422
9.45,0.108219248600495
9.475,0.108197439129819
9.5,0.108175562584898
9.525,0.108153618034368
9.55,0.108131604539640
9.575,0.108109523679279
9.6,0.108087373668278
9.625,0.108065156096733
9.65,0.108042870017878
9.675,0.108020514477659
9.7,0.107998091078296
9.725,0.107975598006204
9.75,0.107953036875200
9.775,0.107930406722958
9.8,0.107907706579802
9.825,0.107884938071739
9.85,0.107862099356343
9.875,0.107839192071291
9.9,0.107816215238532
9.925,0.107793167872603
9.95,0.107770051623433
9.975,0.107746864619491
10,0.107723608522447
10.025,0.107700282338361
10.05,0.107676885065811
10.075,0.107653418378786
10.1,0.107629880376377
10.125,0.107606272744386
10.15,0.107582594472810
10.175,0.107558844544094
10.2,0.107535024656427
10.225,0.107511132879240
10.25,0.107487170922608
10.275,0.107463137760287
10.3,0.107439032358413
10.325,0.107414856439513
10.35,0.107390608043070
10.375,0.107366288903576
10.4,0.107341897978362
10.425,0.107317434217068
10.45,0.107292899366707
10.475,0.107268291436516
10.5,0.107243612185547
10.525,0.107218860554520
10.55,0.107194035476388
10.575,0.107169138722796
10.6,0.107144168272428
10.625,0.107119125909047
10.65,0.107094010556567
10.675,0.107068821131055
10.7,0.107043559428939
10.725,0.107018223398036
10.75,0.106992814846969
10.775,0.106967332682644
10.8,0.106941775804044
10.825,0.106916146032528
10.85,0.106890441284723
10.875,0.106864663394266
10.9,0.106838811250848
10.925,0.106812883736157
10.95,0.106786882696639
10.975,0.106760806017399
11,0.106734655557239
11.025,0.106708430188427
11.05,0.106682128775137
11.075,0.106655753189061
11.1,0.106629301283435
11.125,0.106602774942390
11.15,0.106576173020544
11.175,0.106549494364340
11.2,0.106522740870872
11.225,0.106495910361155
11.25,0.106469004744809
11.275,0.106442022858577
11.3,0.106414963530939
11.325,0.106387828684552
11.35,0.106360616107848
11.375,0.106333327736099
11.4,0.106305962387937
11.425,0.106278518873643
11.45,0.106250999141601
11.475,0.106223400947286
11.5,0.106195726251785
11.525,0.106167973855380
11.55,0.106140142549905
11.575,0.106112234309641
11.6,0.106084246856717
11.625,0.106056182178204
11.65,0.106028039055783
11.675,0.105999816262592
11.7,0.105971515798972
11.725,0.105943135353311
11.75,0.105914676938837
11.775,0.105886139318370
11.8,0.105857521246086
11.825,0.105828824748562
11.85,0.105800047480037
11.875,0.105771191480064
11.9,0.105742255492335
11.925,0.105713238251798
11.95,0.105684141811438
11.975,0.105654963790920
12,0.105625706256299
12.025,0.105596367931864
12.05,0.105566947533054
12.075,0.105537447139439
12.1,0.105507864335673
12.125,0.105478201214491
12.15,0.105448456480495
12.175,0.105418628829325
12.2,0.105388720367312
12.225,0.105358728643653
12.25,0.105328655777942
12.275,0.105298500454797
12.3,0.105268261349761
12.325,0.105237940596106
12.35,0.105207535707111
12.375,0.105177048829409
12.4,0.105146478627326
12.425,0.105115823756002
12.45,0.105085086375833
12.475,0.105054263963697
12.5,0.105023358693453
12.525,0.104992369208822
12.55,0.104961294144216
12.575,0.104930135687340
12.6,0.104898891278180
12.625,0.104867563118007
12.65,0.104836149829604
12.675,0.104804650026329
12.7,0.104773065923382
12.725,0.104741394923345
12.75,0.104709639255087
12.775,0.104677797520121
12.8,0.104645868310400
12.825,0.104613853868810
12.85,0.104581751560004
12.875,0.104549563640640
12.9,0.104517288690603
12.925,0.104484925280092
12.95,0.104452475679864
12.975,0.104419937216101
13,0.104387312173441
13.025,0.104354599109779
13.05,0.104321796573186
13.075,0.104288906862488
13.1,0.104255927264828
13.125,0.104222860093020
13.15,0.104189703882589
13.175,0.104156457159098
13.2,0.104123122249632
13.225,0.104089696401716
13.25,0.104056181956535
13.275,0.104022577426850
13.3,0.103988881315318
13.325,0.103955095977480
13.35,0.103921218620640
13.375,0.103887251614549
13.4,0.103853193448799
13.425,0.103819042602728
13.45,0.103784801460527
13.475,0.103750467188659
13.5,0.103716042185637
13.525,0.103681524917462
13.55,0.103646913839721
13.575,0.103612211365457
13.6,0.103577414619643
13.625,0.103542526029758
13.65,0.103507544037765
13.675,0.103472467075060
13.7,0.103437297583735
13.725,0.103402032646605
13.75,0.103366674720311
13.775,0.103331222222327
13.8,0.103295673559392
13.825,0.103260031202845
13.85,0.103224292192650
13.875,0.103188459014814
13.9,0.103152530061842
13.925,0.103116503715336
13.95,0.103080382476081
13.975,0.103044163340476
14,0.103007848824089
14.025,0.102971437293965
14.05,0.102934927106065
14.075,0.102898320790822
14.1,0.102861615300321
14.125,0.102824813179898
14.15,0.102787912770618
