"arc_length","T"
10.75,57.2667
10.775,57.2269
10.8,57.1866
10.825,57.146
10.85,57.105
10.875,57.0635
10.9,57.0217
10.925,56.9795
10.95,56.9369
10.975,56.8938
11,56.8503
11.025,56.8064
11.05,56.762
11.075,56.7172
11.1,56.6719
11.125,56.6261
11.15,56.5799
11.175,56.5331
11.2,56.4859
11.225,56.4382
11.25,56.3899
11.275,56.3411
11.3,56.2918
11.325,56.2419
11.35,56.1914
11.375,56.1404
11.4,56.0887
11.425,56.0365
11.45,55.9837
11.475,55.9302
11.5,55.8761
11.525,55.8213
11.55,55.7658
11.575,55.7097
11.6,55.6528
11.625,55.5953
11.65,55.5369
11.675,55.4778
11.7,55.418
11.725,55.3573
11.75,55.2958
11.775,55.2334
11.8,55.1702
11.825,55.1061
11.85,55.0411
11.875,54.9751
11.9,54.9081
11.925,54.8402
11.95,54.7712
11.975,54.7011
12,54.6299
12.025,54.5576
12.05,54.4841
12.075,54.4094
12.1,54.3334
12.125,54.2562
12.15,54.1775
12.175,54.0975
12.2,54.016
12.225,53.933
12.25,53.8485
12.275,53.7623
12.3,53.6743
12.325,53.5846
12.35,53.4931
12.375,53.3995
12.4,53.304
12.425,53.2063
12.45,53.1066
12.475,53.0057
12.5,52.9092
12.525,52.9053
12.55,52.9033
12.575,52.9028
12.6,52.9028
12.625,52.9027
12.65,52.9027
12.675,52.9027
12.7,52.9027
12.725,52.9027
12.75,52.9027
12.775,52.9027
12.8,52.9027
12.825,52.9027
12.85,52.9027
12.875,52.9027
12.9,52.9027
12.925,52.9027
12.95,52.9027
12.975,52.9027
13,52.9027
13.025,52.9027
13.05,52.9027
13.075,52.9027
13.1,52.9027
13.125,52.9027
13.15,52.9027
13.175,52.9027
13.2,52.9027
13.225,52.9027
13.25,52.9027
13.275,52.9027
13.3,52.9027
13.325,52.9027
13.35,52.9027
13.375,52.9027
13.4,52.9027
13.425,52.9027
13.45,52.9027
13.475,52.9027
13.5,52.9027
13.525,52.9027
13.55,52.9027
13.575,52.9027
13.6,52.9027
13.625,52.9027
13.65,52.9027
13.675,52.9027
13.7,52.9027
13.725,52.9027
13.75,52.9027
13.775,52.9027
13.8,52.9027
13.825,52.9027
13.85,52.9027
13.875,52.9027
13.9,52.9027
13.925,52.9027
13.95,52.9027
13.975,52.9027
14,52.9027
14.025,52.9027
14.05,52.9027
14.075,52.9027
14.1,52.9027
14.125,52.9027
14.15,52.9027
14.175,52.9027
14.2,52.9027
14.225,52.9027
14.25,52.9027
14.275,52.9027
14.3,52.9027
14.325,52.9027
14.35,52.9027
14.375,52.9027
14.4,52.9027
14.425,52.9027
14.45,52.9027
14.475,52.9027
14.5,52.9027
14.525,52.9027
14.55,52.9027
14.575,52.9027
14.6,52.9027
14.625,52.9027
14.65,52.9027
14.675,52.9027
14.7,52.9027
14.725,52.9027
14.75,52.9027
14.775,52.9027
14.8,52.9027
14.825,52.9027
14.85,52.9027
14.875,52.9027
14.9,52.9027
14.925,52.9027
14.95,52.9027
14.975,52.9027
15,52.9027
15.025,52.9027
15.05,52.9027
15.075,52.9027
15.1,52.9027
15.125,52.9027
15.15,52.9027
15.175,52.9027
15.2,52.9027
15.225,52.9027
15.25,52.9027
15.275,52.9027
15.3,52.9027
15.325,52.9027
15.35,52.9027
15.375,52.9027
15.4,52.9027
15.425,52.9027
15.45,52.9027
15.475,52.9027
15.5,52.9027
15.525,52.9027
15.55,52.9027
15.575,52.9027
15.6,52.9027
15.625,52.9027
15.65,52.9027
15.675,52.9027
15.7,52.9027
15.725,52.9027
15.75,52.9027
15.775,52.9027
15.8,52.9027
15.825,52.9027
15.85,52.9027
15.875,52.9027
15.9,52.9027
15.925,52.9027
15.95,52.9027
15.975,52.9027
16,52.9027
16.025,52.9027
16.05,52.9027
16.075,52.9027
16.1,52.9027
16.125,52.9027
16.15,52.9027
16.175,52.9027
16.2,52.9027
16.225,52.9027
16.25,52.9027
16.275,52.9027
16.3,52.9027
16.325,52.9027
16.35,52.9027
16.375,52.9027
16.4,52.9027
16.425,52.9027
16.45,52.9027
16.475,52.9027
16.5,52.9027
16.525,52.9027
16.55,52.9027
16.575,52.9027
16.6,52.9027
16.625,52.9027
16.65,52.9027
16.675,52.9027
16.7,52.9027
16.725,52.9027
16.75,52.9027
16.775,52.9027
16.8,52.9027
16.825,52.9027
16.85,52.9027
16.875,52.9027
16.9,52.9027
16.925,52.9027
16.95,52.9027
16.975,52.9027
17,52.9027
17.025,52.9027
17.05,52.9027
17.075,52.9027
17.1,52.9027
17.125,52.9027
17.15,52.9027
17.175,52.9027
17.2,52.9027
17.225,52.9027
17.25,52.9027
17.275,52.9027
17.3,52.9027
17.325,52.9027
17.35,52.9027
17.375,52.9027
17.4,52.9027
17.425,52.9027
17.45,52.9027
17.475,52.9027
17.5,52.9027
17.525,52.9027
17.55,52.9027
17.575,52.9027
17.6,52.9027
17.625,52.9027
17.65,52.9027
17.675,52.9027
17.7,52.9027
17.725,52.9027
17.75,52.9027
17.775,52.9027
17.8,52.9027
17.825,52.9027
17.85,52.9027
17.875,52.9027
17.9,52.9027
17.925,52.9027
17.95,52.9027
17.975,52.9027
18,52.9027
18.025,52.9027
18.05,52.9027
18.075,52.9027
18.1,52.9027
18.125,52.9027
18.15,52.9027
18.175,52.9027
18.2,52.9027
18.225,52.9027
18.25,52.9027
18.275,52.9027
18.3,52.9027
18.325,52.9027
18.35,52.9027
18.375,52.9027
18.4,52.9027
18.425,52.9027
18.45,52.9027
18.475,52.9027
18.5,52.9027
18.525,52.9027
18.55,52.9027
18.575,52.9027
18.6,52.9027
18.625,52.9027
18.65,52.9027
18.675,52.9027
18.7,52.9027
18.725,52.9027
18.75,52.9027
18.775,52.9027
18.8,52.9027
18.825,52.9027
18.85,52.9027
18.875,52.9027
18.9,52.9027
18.925,52.9027
18.95,52.9027
18.975,52.9027
19,52.9027
19.025,52.9027
19.05,52.9027
19.075,52.9027
19.1,52.9027
19.125,52.9027
19.15,52.9027
19.175,52.9027
19.2,52.9027
19.225,52.9027
19.25,52.9027
19.275,52.9027
19.3,52.9027
19.325,52.9027
19.35,52.9027
19.375,52.9027
19.4,52.9027
19.425,52.9027
19.45,52.9027
19.475,52.9027
19.5,52.9027
19.525,52.9027
19.55,52.9027
19.575,52.9027
19.6,52.9027
19.625,52.9027
19.65,52.9027
19.675,52.9027
19.7,52.9027
19.725,52.9027
19.75,52.9027
19.775,52.9027
19.8,52.9027
19.825,52.9027
19.85,52.9027
19.875,52.9027
19.9,52.9027
19.925,52.9027
19.95,52.9027
19.975,52.9027
20,52.9027
20.025,52.9027
20.05,52.9027
20.075,52.9027
20.1,52.9027
20.125,52.9027
20.15,52.9027
20.175,52.9027
20.2,52.9027
20.225,52.9027
20.25,52.9027
20.275,52.9027
20.3,52.9027
20.325,52.9027
20.35,52.9027
20.375,52.9027
20.4,52.9027
20.425,52.9027
20.45,52.9027
20.475,52.9027
20.5,52.9027
20.525,52.9027
20.55,52.9027
20.575,52.9027
20.6,52.9027
20.625,52.9027
20.65,52.9027
20.675,52.9027
20.7,52.9027
20.725,52.9027
20.75,52.9027
20.775,52.9027
20.8,52.9027
20.825,52.9027
20.85,52.9027
20.875,52.9027
20.9,52.9027
20.925,52.9027
20.95,52.9027
20.975,52.9027
21,52.9027
21.025,52.9027
21.05,52.9027
21.075,52.9027
21.1,52.9027
21.125,52.9027
21.15,52.9027
21.175,52.9027
21.2,52.9027
21.225,52.9027
21.25,52.9027
21.275,52.9027
21.3,52.9027
21.325,52.9027
21.35,52.9027
21.375,52.9027
21.4,52.9027
21.425,52.9027
21.45,52.9027
21.475,52.9027
21.5,52.9027
21.525,52.9027
21.55,52.9027
21.575,52.9027
21.6,52.9027
21.625,52.9027
21.65,52.9027
21.675,52.9027
21.7,52.9027
21.725,52.9027
21.75,52.9027
21.775,52.9027
21.8,52.9027
21.825,52.9027
21.85,52.9027
21.875,52.9027
21.9,52.9027
21.925,52.9027
21.95,52.9027
21.975,52.9027
22,52.9027
22.025,52.9027
22.05,52.9027
22.075,52.9027
22.1,52.9027
22.125,52.9027
22.15,52.9027
22.175,52.9027
22.2,52.9027
22.225,52.9027
22.25,52.9027
22.275,52.9027
22.3,52.9027
22.325,52.9027
22.35,52.9027
22.375,52.9027
22.4,52.9027
22.425,52.9027
22.45,52.9027
22.475,52.9027
22.5,52.9027
22.525,52.9027
22.55,52.9027
22.575,52.9027
22.6,52.9027
22.625,52.9027
22.65,52.9027
22.675,52.9027
22.7,52.9027
22.725,52.9027
22.75,52.9027
22.775,52.9027
22.8,52.9027
22.825,52.9027
22.85,52.9027
22.875,52.9027
22.9,52.9027
22.925,52.9027
22.95,52.9027
22.975,52.9027
23,52.9027
23.025,52.9027
23.05,52.9027
23.075,52.9027
23.1,52.9027
23.125,52.9027
23.15,52.9027
23.175,52.9027
23.2,52.9027
23.225,52.9027
23.25,52.9027
23.275,52.9027
23.3,52.9027
23.325,52.9027
23.35,52.9027
23.375,52.9027
23.4,52.9027
23.425,52.9027
23.45,52.9027
23.475,52.9027
23.5,52.9027
23.525,52.9027
23.55,52.9027
23.575,52.9027
23.6,52.9027
23.625,52.9027
23.65,52.9027
23.675,52.9027
23.7,52.9027
23.725,52.9027
23.75,52.9027
23.775,52.9027
23.8,52.9027
23.825,52.9027
23.85,52.9027
23.875,52.9027
23.9,52.9027
23.925,52.9027
23.95,52.9027
23.975,52.9027
24,52.9027
24.025,52.9027
24.05,52.9027
24.075,52.9027
24.1,52.9027
24.125,52.9027
24.15,52.9027
24.175,52.9027
24.2,52.9027
24.225,52.9027
24.25,52.9027
24.275,52.9027
24.3,52.9027
24.325,52.9027
24.35,52.9027
24.375,52.9027
24.4,52.9027
24.425,52.9027
24.45,52.9027
24.475,52.9027
24.5,52.9027
24.525,52.9027
24.55,52.9027
24.575,52.9027
24.6,52.9027
24.625,52.9027
24.65,52.9027
24.675,52.9027
24.7,52.9027
24.725,52.9027
24.75,52.9027
24.775,52.9027
24.8,52.9028
24.825,52.9028
24.85,52.9028
24.875,52.9028
24.9,52.9028
24.925,52.9028
24.95,52.9028
24.975,52.9028
25,54.2289
