# Nnorm    = 1e+20 1/m^3
# Tnorm    = 100.0 eV
# Pnorm    = 1602.176634 Pa
# Cs0      = 69205.61141651045 m/s
# Cst      = 63102.40045929264 m/s
# Nesource = 3.1999999999999996e+22 m/s
# PeSource = 1066666.6666666667 m/s
ypos,M,Ne,Te,P,Nn,NVi,Cs
4.6875,0.15336110265388045,0.14905199276175218,0.4495278017186946,0.1340060292959625,7.241767270427398e-08,65619.75219213434,0.02167436013677897
4.8125,0.15764160434192664,0.14888619991959706,0.44944320203365506,0.13383178086097325,7.235934790771695e-08,65613.57718854104,0.02225244300251817
4.9375,0.16193820449865065,0.14871550098913086,0.44935637518018917,0.13365251691516336,7.229918281683826e-08,65607.23901766523,0.022830530853866948
5.0625,0.16625146131442095,0.14853985110671572,0.44926732194316693,0.13346820221710187,7.223715168509565e-08,65600.73768951475,0.023408623081142017
5.1875,0.17058194442184224,0.1483592043836058,0.4491760432104005,0.13327880079774235,7.217322824105987e-08,65594.07322040029,0.023986718948744438
5.3125,0.17493023454353088,0.1481735137994421,0.4490825399710889,0.1330842758669893,7.21073855900566e-08,65587.24563282538,0.024564817463550142
5.4375,0.17929692362985344,0.1479827308939009,0.448986813307549,0.1328845895372023,7.20395960126225e-08,65580.25495488611,0.02514291727377702
5.5625,0.18368261580948492,0.14778680534887917,0.44888886438268577,0.1326797024476068,7.196983072842203e-08,65573.10121935964,0.025721016653090154
5.6875,0.1880879292552392,0.14758568459879212,0.44878869442908675,0.13246957341502977,7.189805969994877e-08,65565.78446291087,0.02629911360442061
5.8125,0.19251349871561857,0.1473793135805872,0.44868630474585514,0.1322541592129086,7.182425152301948e-08,65558.3047258641,0.02687720606836346
5.9375,0.19695997818563143,0.14716763466558214,0.44858169670706816,0.13203341451730555,7.174837340957367e-08,65550.6620528241,0.02745529217345608
6.0625,0.20142804307636894,0.14695058772999472,0.4484748717811742,0.13180729198075514,7.167039122972131e-08,65542.85649409707,0.028033370435687877
6.1875,0.20591839146197363,0.146728110270288,0.44836583155616533,0.13157574234800481,7.159026956701435e-08,65534.88810753486,0.028611439834768042
6.3125,0.21043174436623474,0.14650013746581975,0.4482545777624432,0.13133871452376183,7.150797174651373e-08,65526.75696021219,0.02918949974477819
6.4375,0.2149688454779177,0.14626660212972353,0.4481411122864783,0.13109615553755616,7.14234598157737e-08,65518.46312943242,0.029767549760671155
6.5625,0.21953046091205303,0.14602743454583772,0.4480254371720494,0.13084801040302355,7.133669447781679e-08,65510.00670282646,0.03034558950284757
6.6875,0.22411737956805156,0.14578256223388605,0.4479075546122813,0.13059422191058523,7.124763498658872e-08,65501.387777779266,0.030923618481216216
6.8125,0.22873041433111904,0.1455319097041802,0.447787466939449,0.13033473041059093,7.115623901903098e-08,65492.60646069293,0.03150163606275022
6.9375,0.233370403970009,0.1452753982506868,0.44766517662118216,0.13006947363321258,7.106246253598711e-08,65483.66286671768,0.03207964153128793
7.0625,0.23803821533203398,0.1450129458003007,0.4475406862679241,0.1297983865623997,7.096625964216015e-08,65474.55712030621,0.032657634188530744
7.1875,0.2427347454362987,0.14474446680210443,0.44741399865096804,0.12952140134906368,7.086758245246626e-08,65465.28935654266,0.03323561343858831
7.3125,0.24746092329726913,0.14446987211603618,0.4472851167252398,0.12923844722540342,7.07663809679315e-08,65455.85972282029,0.03381357882439212
7.4375,0.25221771161692413,0.14418906885446078,0.44715404364910294,0.12894945037654212,7.066260295813973e-08,65446.268380303336,0.03439153002348465
7.5625,0.2570061086714603,0.14390196014343468,0.4470207827959119,0.12865433373836857,7.055619384217996e-08,65436.5155047864,0.03496946683755082
7.6875,0.2618271506773207,0.14360844480023785,0.44688533775822137,0.12835301671897437,7.04470965605688e-08,65426.60128701769,0.0355473892100411
7.8125,0.26668191467968344,0.1433084169615862,0.44674771234914457,0.12804541487593196,7.033525143858582e-08,65416.52593281436,0.03612529728224609
7.9375,0.271571521701845,0.14300176572863024,0.4466079106094554,0.12773143961105277,7.022059605281982e-08,65406.28966359896,0.03670319146629173
8.0625,0.2764971397029768,0.14268837490348776,0.4464659368232827,0.1274109979501549,7.01030651187221e-08,65395.89271756643,0.037281072492762836
8.1875,0.2814599859278945,0.14236812286491524,0.44632179554302903,0.12708399245031907,6.998259040971436e-08,65385.335351528316,0.037858941392098895
8.3125,0.2864613285054136,0.14204088256946681,0.4461754916166427,0.12675032122018734,6.985910069746323e-08,65374.61784293182,0.038436799391588165
8.4375,0.2915024875669113,0.14170652158976313,0.4460270302111438,0.12640987797246675,6.973252167767528e-08,65363.74049160717,0.03901464774483773
8.5625,0.29658483654882456,0.14136490204948296,0.44587641683055096,0.12606255198285055,6.960277583220539e-08,65352.70362110703,0.03959248754465849
8.6875,0.3017098045292574,0.14101588031951354,0.44572365732799396,0.12570822783468052,6.946978218919765e-08,65341.507579622026,0.04017031958942175
8.8125,0.30687888029912525,0.14065930641516425,0.4455687579220245,0.12534678489915638,6.933345597934608e-08,65330.15274120579,0.04074814436753128
8.9375,0.312093618343647,0.14029502315762482,0.44541172521669703,0.12497809660790826,6.919370823559974e-08,65318.639507278596,0.0413259621861482
9.0625,0.3173556461850498,0.13992286527990547,0.4452525662272386,0.12460202967949217,6.905044541758325e-08,65306.96830854354,0.04190377341091539
9.1875,0.3226666718980447,0.13954265870360302,0.4450912884059596,0.12421844349995952,6.890356914286201e-08,65295.13960692324,0.04248157872097893
